,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 613.5972290039062), (1, 596.9323120117188)]","[(0, 1255.950927734375), (1, 1312.3397216796875)]","[(0, 1097.77734375), (1, 970.7305297851562)]","[(0, 598.9246826171875), (1, 808.7797241210938)]","[(0, 1872.5128173828125), (1, 2189.95263671875)]","[(0, 4803.08447265625), (1, 1890.6568603515625)]","[(0, 402.2054748535156), (1, 365.5750732421875)]","[(0, 1683.9112548828125), (1, 1610.660888671875)]","[(0, 1169.2791748046875), (1, 1060.7586669921875)]","[(0, 8369.7646484375), (1, 8613.275390625)]","[(0, 1079.8662109375), (1, 1063.842529296875)]","[(0, 2663.5341796875), (1, 1103.5042724609375)]","[(0, 4917.14111328125), (1, 3848.922607421875)]","[(0, 1056.93359375), (1, 1195.76806640625)]","[(0, 3561.773193359375), (1, 2342.745849609375)]","[(0, 809.5136108398438), (1, 790.7163696289062)]","[(0, 5179.9580078125), (1, 2961.195068359375)]","[(0, 2178.123046875), (1, 1414.4163818359375)]","[(0, 4044.760986328125), (1, 4339.41162109375)]","[(0, 1940.2052001953125), (1, 1588.3128662109375)]","[(0, 3172.56298828125), (1, 3096.638916015625)]","[(0, 1522.2093505859375), (1, 1221.093505859375)]","[(0, 1677.419921875), (1, 2632.673828125)]"
11,"[(0, 1118.5523681640625), (1, 1343.4794921875)]","[(0, 1107.86669921875), (1, 1052.4581298828125)]","[(0, 1369.95703125), (1, 1238.8558349609375)]","[(0, 608.3343505859375), (1, 819.7767944335938)]","[(0, 1700.7225341796875), (1, 2246.95751953125)]","[(0, 674.5042724609375), (1, 352.55419921875)]","[(0, 507.8497009277344), (1, 544.8861083984375)]","[(0, 5053.646484375), (1, 2940.944580078125)]","[(0, 1195.310302734375), (1, 518.0597534179688)]","[(0, 7378.92724609375), (1, 6424.6572265625)]","[(0, 906.2310180664062), (1, 867.9426879882812)]","[(0, 1085.0272216796875), (1, 461.89752197265625)]","[(0, 3172.6416015625), (1, 2528.627685546875)]","[(0, 1192.975830078125), (1, 1018.141357421875)]","[(0, 2584.660400390625), (1, 1637.650146484375)]","[(0, 1114.2803955078125), (1, 856.119873046875)]","[(0, 3328.70068359375), (1, 1706.2484130859375)]","[(0, 2332.338623046875), (1, 2251.677734375)]","[(0, 3517.461669921875), (1, 3071.538818359375)]","[(0, 1333.5279541015625), (1, 1469.04736328125)]","[(0, 2062.79150390625), (1, 1901.005859375)]","[(0, 1841.098876953125), (1, 1481.9478759765625)]","[(0, 1483.5323486328125), (1, 1429.011962890625)]"
12,"[(0, 518.9906616210938), (1, 671.0431518554688)]","[(0, 1754.6297607421875), (1, 1824.0869140625)]","[(0, 1204.0518798828125), (1, 1349.0343017578125)]","[(0, 726.652587890625), (1, 976.1148071289062)]","[(0, 1600.52197265625), (1, 1215.989501953125)]","[(0, 1885.3443603515625), (1, 738.6397094726562)]","[(0, 2858.4599609375), (1, 2793.80615234375)]","[(0, 4236.83154296875), (1, 2595.458251953125)]","[(0, 1474.7401123046875), (1, 1006.298828125)]","[(0, 3327.732666015625), (1, 4829.5)]","[(0, 677.67138671875), (1, 803.6881713867188)]","[(0, 1808.426025390625), (1, 733.2208862304688)]","[(0, 1819.422119140625), (1, 1624.0203857421875)]","[(0, 1038.97314453125), (1, 1617.859619140625)]","[(0, 1389.7052001953125), (1, 1039.4969482421875)]","[(0, 735.2080688476562), (1, 567.4605102539062)]","[(0, 2016.026611328125), (1, 2747.109375)]","[(0, 1222.03125), (1, 886.9481811523438)]","[(0, 790.7483520507812), (1, 827.2178955078125)]","[(0, 1668.312744140625), (1, 1910.447509765625)]","[(0, 5176.46630859375), (1, 4887.22021484375)]","[(0, 1671.0491943359375), (1, 1292.76416015625)]","[(0, 2487.969970703125), (1, 1927.155517578125)]"
13,"[(0, 1598.34619140625), (1, 1695.3729248046875)]","[(0, 1573.2232666015625), (1, 1776.8328857421875)]","[(0, 1496.518798828125), (1, 1639.1611328125)]","[(0, 610.2454833984375), (1, 817.5009765625)]","[(0, 1292.3572998046875), (1, 1669.7762451171875)]","[(0, 760.6054077148438), (1, 370.06817626953125)]","[(0, 1436.65869140625), (1, 1478.9434814453125)]","[(0, 2849.065185546875), (1, 576.6834716796875)]","[(0, 2021.0577392578125), (1, 989.2007446289062)]","[(0, 2563.455810546875), (1, 1087.242919921875)]","[(0, 552.923095703125), (1, 538.0171508789062)]","[(0, 2514.3369140625), (1, 1002.804443359375)]","[(0, 1506.3751220703125), (1, 1372.7681884765625)]","[(0, 1703.045166015625), (1, 2130.25146484375)]","[(0, 1362.40283203125), (1, 1016.9913330078125)]","[(0, 609.6666870117188), (1, 690.2481689453125)]","[(0, 1172.6102294921875), (1, 1672.834228515625)]","[(0, 1789.8375244140625), (1, 1969.6466064453125)]","[(0, 2518.908935546875), (1, 2404.61083984375)]","[(0, 1455.9840087890625), (1, 3595.41650390625)]","[(0, 1593.34130859375), (1, 1499.6290283203125)]","[(0, 1332.4302978515625), (1, 1144.7734375)]","[(0, 1102.7410888671875), (1, 1086.755126953125)]"
14,"[(0, 585.7959594726562), (1, 529.1090087890625)]","[(0, 1751.9443359375), (1, 1713.4688720703125)]","[(0, 1193.5396728515625), (1, 1313.9031982421875)]","[(0, 1346.0997314453125), (1, 1805.9605712890625)]","[(0, 809.9452514648438), (1, 611.7099609375)]","[(0, 247.2609405517578), (1, 587.2186279296875)]","[(0, 1160.986572265625), (1, 1170.0096435546875)]","[(0, 6581.6005859375), (1, 7578.77880859375)]","[(0, 2160.114501953125), (1, 1026.3861083984375)]","[(0, 6870.2724609375), (1, 9186.4111328125)]","[(0, 932.3052978515625), (1, 938.5521240234375)]","[(0, 2084.185302734375), (1, 886.8724365234375)]","[(0, 718.9290161132812), (1, 1063.7841796875)]","[(0, 1076.5531005859375), (1, 1795.499755859375)]","[(0, 2133.9794921875), (1, 1255.1319580078125)]","[(0, 463.62066650390625), (1, 310.25640869140625)]","[(0, 4908.740234375), (1, 7835.72607421875)]","[(0, 2229.61083984375), (1, 2377.642578125)]","[(0, 728.4173583984375), (1, 760.1185302734375)]","[(0, 4254.931640625), (1, 4678.54150390625)]","[(0, 6416.66650390625), (1, 5985.435546875)]","[(0, 1038.611572265625), (1, 796.448486328125)]","[(0, 879.4568481445312), (1, 880.1460571289062)]"
15,"[(0, 1196.38232421875), (1, 1486.2972412109375)]","[(0, 1486.8671875), (1, 1580.006591796875)]","[(0, 1463.0262451171875), (1, 1578.7926025390625)]","[(0, 570.0366821289062), (1, 776.9744262695312)]","[(0, 498.2234191894531), (1, 470.9106140136719)]","[(0, 156.66781616210938), (1, 402.8984069824219)]","[(0, 888.3974609375), (1, 878.93115234375)]","[(0, 2005.465576171875), (1, 2186.134765625)]","[(0, 1745.114990234375), (1, 1660.710693359375)]","[(0, 7081.79736328125), (1, 6654.42724609375)]","[(0, 699.1609497070312), (1, 681.4402465820312)]","[(0, 1624.8251953125), (1, 842.9932861328125)]","[(0, 1102.11865234375), (1, 1054.83203125)]","[(0, 1216.896240234375), (1, 2272.23779296875)]","[(0, 2784.22021484375), (1, 1585.3768310546875)]","[(0, 319.41217041015625), (1, 340.4641418457031)]","[(0, 3101.766845703125), (1, 4873.8017578125)]","[(0, 1788.8221435546875), (1, 1815.85888671875)]","[(0, 665.9569091796875), (1, 529.5943603515625)]","[(0, 2589.207275390625), (1, 3518.965087890625)]","[(0, 2703.248046875), (1, 2603.421875)]","[(0, 1359.933837890625), (1, 916.8788452148438)]","[(0, 732.318603515625), (1, 1103.718994140625)]"
16,"[(0, 500.6563720703125), (1, 450.2659606933594)]","[(0, 1113.1396484375), (1, 773.338134765625)]","[(0, 870.9068603515625), (1, 621.4743041992188)]","[(0, 731.8428344726562), (1, 946.0874633789062)]","[(0, 754.9113159179688), (1, 668.80224609375)]","[(0, 311.9039611816406), (1, 662.6607055664062)]","[(0, 1268.5943603515625), (1, 1206.8880615234375)]","[(0, 738.4175415039062), (1, 706.088134765625)]","[(0, 3455.031494140625), (1, 1136.4742431640625)]","[(0, 4442.927734375), (1, 5173.18017578125)]","[(0, 1162.79052734375), (1, 1329.3536376953125)]","[(0, 1693.9942626953125), (1, 515.1883544921875)]","[(0, 1009.0958862304688), (1, 1060.9822998046875)]","[(0, 773.9393920898438), (1, 959.6421508789062)]","[(0, 3289.80712890625), (1, 1808.068115234375)]","[(0, 1421.9197998046875), (1, 1180.6119384765625)]","[(0, 4257.6474609375), (1, 5821.74560546875)]","[(0, 1268.668212890625), (1, 1542.8841552734375)]","[(0, 3176.274169921875), (1, 3870.2158203125)]","[(0, 763.1251831054688), (1, 1073.9346923828125)]","[(0, 848.87646484375), (1, 767.4915161132812)]","[(0, 3393.540771484375), (1, 2650.00341796875)]","[(0, 2248.46533203125), (1, 4634.2021484375)]"
17,"[(0, 2123.29248046875), (1, 1906.58349609375)]","[(0, 1093.7310791015625), (1, 729.0943603515625)]","[(0, 1054.7666015625), (1, 760.3512573242188)]","[(0, 658.36181640625), (1, 880.359375)]","[(0, 2837.79150390625), (1, 2246.51171875)]","[(0, 1502.345947265625), (1, 4161.85546875)]","[(0, 1593.156005859375), (1, 1684.364990234375)]","[(0, 983.8634643554688), (1, 1454.808349609375)]","[(0, 2569.4072265625), (1, 1193.2977294921875)]","[(0, 9192.5546875), (1, 3589.218994140625)]","[(0, 949.0333251953125), (1, 1094.75537109375)]","[(0, 1781.3817138671875), (1, 929.39794921875)]","[(0, 753.3599853515625), (1, 710.4288330078125)]","[(0, 464.64404296875), (1, 790.6842651367188)]","[(0, 2722.021484375), (1, 1547.77099609375)]","[(0, 1043.5152587890625), (1, 1058.751953125)]","[(0, 2500.3662109375), (1, 3356.87841796875)]","[(0, 1495.150634765625), (1, 1583.158935546875)]","[(0, 1954.158447265625), (1, 1617.2254638671875)]","[(0, 979.0267944335938), (1, 2790.230224609375)]","[(0, 1015.1671752929688), (1, 860.2271118164062)]","[(0, 3999.597900390625), (1, 3368.48095703125)]","[(0, 1603.911865234375), (1, 2574.58984375)]"
18,"[(0, 854.0314331054688), (1, 760.947509765625)]","[(0, 982.670654296875), (1, 831.9561157226562)]","[(0, 881.275390625), (1, 629.8161010742188)]","[(0, 671.4255981445312), (1, 892.527099609375)]","[(0, 1972.4898681640625), (1, 1585.4207763671875)]","[(0, 308.47308349609375), (1, 565.0078735351562)]","[(0, 354.10406494140625), (1, 331.9456481933594)]","[(0, 2693.234375), (1, 1345.60546875)]","[(0, 1909.47119140625), (1, 909.1793823242188)]","[(0, 7923.51806640625), (1, 5124.74365234375)]","[(0, 1204.746826171875), (1, 1288.459228515625)]","[(0, 3760.059814453125), (1, 1400.44384765625)]","[(0, 5221.71533203125), (1, 5371.8173828125)]","[(0, 901.4066772460938), (1, 1143.3709716796875)]","[(0, 1891.7445068359375), (1, 1341.4010009765625)]","[(0, 1434.111083984375), (1, 1187.169921875)]","[(0, 2479.87109375), (1, 3851.279541015625)]","[(0, 1836.5341796875), (1, 1866.7652587890625)]","[(0, 1363.8504638671875), (1, 1276.8818359375)]","[(0, 1235.51904296875), (1, 1149.6810302734375)]","[(0, 1704.1448974609375), (1, 1768.0828857421875)]","[(0, 1493.6884765625), (1, 1090.853515625)]","[(0, 1111.751953125), (1, 2319.59375)]"
19,"[(0, 1288.99951171875), (1, 1176.91064453125)]","[(0, 876.7657470703125), (1, 722.1339111328125)]","[(0, 1033.669921875), (1, 744.6463012695312)]","[(0, 832.6586303710938), (1, 1105.3580322265625)]","[(0, 1880.04248046875), (1, 1553.10498046875)]","[(0, 642.8364868164062), (1, 1636.986572265625)]","[(0, 413.7381591796875), (1, 438.23992919921875)]","[(0, 1944.4256591796875), (1, 408.3758544921875)]","[(0, 1090.8125), (1, 554.9530029296875)]","[(0, 1235.1632080078125), (1, 663.789306640625)]","[(0, 1042.8983154296875), (1, 1027.227783203125)]","[(0, 2244.27392578125), (1, 908.6792602539062)]","[(0, 3957.9580078125), (1, 4318.5380859375)]","[(0, 1419.2935791015625), (1, 1450.32080078125)]","[(0, 2323.439697265625), (1, 1691.0670166015625)]","[(0, 1204.55712890625), (1, 1022.8737182617188)]","[(0, 1510.101318359375), (1, 2418.398193359375)]","[(0, 1408.8758544921875), (1, 1461.21923828125)]","[(0, 1077.5223388671875), (1, 937.997802734375)]","[(0, 1362.4678955078125), (1, 1421.7171630859375)]","[(0, 1969.165771484375), (1, 2053.031494140625)]","[(0, 1004.1892700195312), (1, 737.3999633789062)]","[(0, 2504.848388671875), (1, 6046.1396484375)]"
20,"[(0, 609.1450805664062), (1, 576.0382080078125)]","[(0, 1072.412841796875), (1, 1183.6671142578125)]","[(0, 780.1664428710938), (1, 995.6806640625)]","[(0, 750.8631591796875), (1, 980.1469116210938)]","[(0, 712.12060546875), (1, 1067.9588623046875)]","[(0, 351.9911193847656), (1, 739.8766479492188)]","[(0, 3741.323974609375), (1, 3432.720947265625)]","[(0, 2829.2861328125), (1, 3247.255859375)]","[(0, 1569.0113525390625), (1, 857.8062744140625)]","[(0, 5547.7783203125), (1, 11653.3056640625)]","[(0, 2944.954833984375), (1, 3243.88525390625)]","[(0, 1754.0240478515625), (1, 657.1737060546875)]","[(0, 2357.560791015625), (1, 2286.482177734375)]","[(0, 1696.7242431640625), (1, 2258.866943359375)]","[(0, 1939.51318359375), (1, 1681.67578125)]","[(0, 2301.056640625), (1, 1628.0965576171875)]","[(0, 6440.3310546875), (1, 6914.3046875)]","[(0, 922.263427734375), (1, 1067.38818359375)]","[(0, 1845.781494140625), (1, 1721.4183349609375)]","[(0, 605.7194213867188), (1, 697.46240234375)]","[(0, 2459.852294921875), (1, 2182.20849609375)]","[(0, 1787.2789306640625), (1, 1549.204833984375)]","[(0, 898.1309814453125), (1, 904.5140380859375)]"
