,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 2028.4078369140625), (1, 1707.3968505859375)]","[(0, 3492.32275390625), (1, 4382.14208984375)]","[(0, 3719.85986328125), (1, 3128.3642578125)]","[(0, 1956.9521484375), (1, 2632.8798828125)]","[(0, 2427.1494140625), (1, 3003.93408203125)]","[(0, 10988.416015625), (1, 5304.21337890625)]","[(0, 1042.15869140625), (1, 886.96923828125)]","[(0, 8348.009765625), (1, 5880.5986328125)]","[(0, 6881.20361328125), (1, 2882.750732421875)]","[(0, 30230.265625), (1, 29523.1953125)]","[(0, 3083.260498046875), (1, 2884.26611328125)]","[(0, 8001.10693359375), (1, 2272.795654296875)]","[(0, 8726.5322265625), (1, 8689.12109375)]","[(0, 1273.114990234375), (1, 1585.9183349609375)]","[(0, 5069.0498046875), (1, 5185.7412109375)]","[(0, 2239.131591796875), (1, 1970.7288818359375)]","[(0, 4288.7783203125), (1, 2544.9990234375)]","[(0, 4099.1650390625), (1, 3074.020751953125)]","[(0, 10921.84375), (1, 7887.48046875)]","[(0, 3063.423583984375), (1, 2632.052734375)]","[(0, 5400.10400390625), (1, 5418.63427734375)]","[(0, 1836.1558837890625), (1, 1632.5426025390625)]","[(0, 3053.75146484375), (1, 4179.8466796875)]"
11,"[(0, 2999.130859375), (1, 3338.06884765625)]","[(0, 2786.2734375), (1, 3314.87255859375)]","[(0, 5032.74951171875), (1, 4275.6650390625)]","[(0, 1932.1756591796875), (1, 2601.626220703125)]","[(0, 1823.033935546875), (1, 2586.39013671875)]","[(0, 1941.4730224609375), (1, 1196.0594482421875)]","[(0, 1160.2227783203125), (1, 1376.031982421875)]","[(0, 16026.259765625), (1, 8300.41015625)]","[(0, 5808.5078125), (1, 2713.219970703125)]","[(0, 99523.1328125), (1, 73426.3203125)]","[(0, 2779.8251953125), (1, 2619.470703125)]","[(0, 3693.122802734375), (1, 1807.154541015625)]","[(0, 7080.97998046875), (1, 6761.7080078125)]","[(0, 1900.7059326171875), (1, 1487.5118408203125)]","[(0, 3234.753662109375), (1, 3135.024169921875)]","[(0, 1627.048095703125), (1, 1453.8070068359375)]","[(0, 2740.026611328125), (1, 1614.1661376953125)]","[(0, 3190.07470703125), (1, 3559.562744140625)]","[(0, 15401.2109375), (1, 11629.4365234375)]","[(0, 3994.50146484375), (1, 3266.734130859375)]","[(0, 3153.8564453125), (1, 2987.224609375)]","[(0, 2806.632568359375), (1, 2545.86328125)]","[(0, 1806.8382568359375), (1, 1437.6893310546875)]"
12,"[(0, 1959.028564453125), (1, 2294.84033203125)]","[(0, 6535.1044921875), (1, 5299.45068359375)]","[(0, 3147.4384765625), (1, 3777.6826171875)]","[(0, 2527.7236328125), (1, 3530.20849609375)]","[(0, 3562.802978515625), (1, 2768.851806640625)]","[(0, 3514.45751953125), (1, 1941.9703369140625)]","[(0, 4539.82080078125), (1, 4070.478515625)]","[(0, 11427.125), (1, 4440.59814453125)]","[(0, 6061.115234375), (1, 4122.13818359375)]","[(0, 15126.5322265625), (1, 45411.9140625)]","[(0, 1865.2454833984375), (1, 2117.30517578125)]","[(0, 5139.80419921875), (1, 1870.228515625)]","[(0, 3000.816162109375), (1, 3186.979248046875)]","[(0, 2324.681884765625), (1, 2618.69140625)]","[(0, 2906.64111328125), (1, 2982.012939453125)]","[(0, 1266.9124755859375), (1, 792.4031372070312)]","[(0, 3767.09814453125), (1, 4302.912109375)]","[(0, 2112.412109375), (1, 1505.336181640625)]","[(0, 1022.5957641601562), (1, 995.5548706054688)]","[(0, 4004.513916015625), (1, 3328.843505859375)]","[(0, 10878.33984375), (1, 10943.9794921875)]","[(0, 1449.8353271484375), (1, 1348.2001953125)]","[(0, 3963.850830078125), (1, 3336.47119140625)]"
13,"[(0, 4597.888671875), (1, 3997.5693359375)]","[(0, 5367.6484375), (1, 4536.68310546875)]","[(0, 4360.74755859375), (1, 5173.27880859375)]","[(0, 1485.4222412109375), (1, 2091.0419921875)]","[(0, 2342.16845703125), (1, 2958.470947265625)]","[(0, 2979.4501953125), (1, 1675.8543701171875)]","[(0, 2827.6015625), (1, 3140.302734375)]","[(0, 9202.9755859375), (1, 2195.59130859375)]","[(0, 6386.154296875), (1, 2099.120849609375)]","[(0, 22824.46484375), (1, 7880.9013671875)]","[(0, 1464.6016845703125), (1, 1535.6749267578125)]","[(0, 8644.1259765625), (1, 3321.72705078125)]","[(0, 2928.813720703125), (1, 3059.657470703125)]","[(0, 4031.244140625), (1, 3778.489501953125)]","[(0, 2331.978271484375), (1, 2449.174560546875)]","[(0, 728.917724609375), (1, 834.3890991210938)]","[(0, 2546.161865234375), (1, 2897.1376953125)]","[(0, 3522.6787109375), (1, 3089.2294921875)]","[(0, 13696.7099609375), (1, 11736.642578125)]","[(0, 2947.837890625), (1, 6544.447265625)]","[(0, 2546.404541015625), (1, 2496.052734375)]","[(0, 1370.4615478515625), (1, 1314.00341796875)]","[(0, 1141.101318359375), (1, 962.9471435546875)]"
14,"[(0, 2344.027587890625), (1, 1923.439208984375)]","[(0, 7658.72412109375), (1, 6016.15625)]","[(0, 3882.5224609375), (1, 4562.18994140625)]","[(0, 3455.206298828125), (1, 4769.74853515625)]","[(0, 1334.0069580078125), (1, 1097.3544921875)]","[(0, 882.05859375), (1, 1657.974609375)]","[(0, 1732.00341796875), (1, 1576.311767578125)]","[(0, 21998.083984375), (1, 16581.509765625)]","[(0, 7456.42236328125), (1, 2923.479736328125)]","[(0, 58545.19921875), (1, 75586.8046875)]","[(0, 2559.031005859375), (1, 2523.262939453125)]","[(0, 6394.4912109375), (1, 2249.55078125)]","[(0, 2154.157958984375), (1, 2285.238525390625)]","[(0, 2218.79931640625), (1, 3082.116943359375)]","[(0, 3806.05517578125), (1, 2977.69189453125)]","[(0, 736.78515625), (1, 622.5919189453125)]","[(0, 7038.32958984375), (1, 10500.7607421875)]","[(0, 4032.882080078125), (1, 3958.380859375)]","[(0, 623.9025268554688), (1, 851.028564453125)]","[(0, 6264.68408203125), (1, 6231.7978515625)]","[(0, 16874.22265625), (1, 15716.8095703125)]","[(0, 2160.499755859375), (1, 1845.5982666015625)]","[(0, 2006.751220703125), (1, 1830.230224609375)]"
15,"[(0, 3160.127685546875), (1, 3629.107666015625)]","[(0, 6192.78515625), (1, 5059.462890625)]","[(0, 4939.2490234375), (1, 5737.3828125)]","[(0, 1873.294189453125), (1, 2630.508056640625)]","[(0, 940.6099243164062), (1, 853.7578125)]","[(0, 890.1869506835938), (1, 1637.465087890625)]","[(0, 1435.2557373046875), (1, 1613.2088623046875)]","[(0, 11342.96875), (1, 4807.0068359375)]","[(0, 8194.4736328125), (1, 4622.20947265625)]","[(0, 64874.48828125), (1, 53204.33203125)]","[(0, 1957.2470703125), (1, 1887.2386474609375)]","[(0, 6696.18798828125), (1, 3284.3369140625)]","[(0, 1993.365966796875), (1, 2236.084228515625)]","[(0, 2737.412109375), (1, 4072.715087890625)]","[(0, 4171.6630859375), (1, 3189.928466796875)]","[(0, 453.61163330078125), (1, 607.07763671875)]","[(0, 4948.240234375), (1, 6628.2119140625)]","[(0, 2627.75), (1, 2516.456298828125)]","[(0, 987.8131103515625), (1, 755.5941162109375)]","[(0, 10562.005859375), (1, 12162.8818359375)]","[(0, 4631.24658203125), (1, 4414.4443359375)]","[(0, 2276.607177734375), (1, 1660.5966796875)]","[(0, 1427.0494384765625), (1, 1653.0966796875)]"
16,"[(0, 1515.293212890625), (1, 1287.5521240234375)]","[(0, 4577.36962890625), (1, 2424.71875)]","[(0, 2835.6162109375), (1, 2127.1484375)]","[(0, 2048.761962890625), (1, 2740.562255859375)]","[(0, 885.39990234375), (1, 740.939697265625)]","[(0, 822.3121337890625), (1, 1517.5086669921875)]","[(0, 1808.3087158203125), (1, 1543.6744384765625)]","[(0, 4570.5556640625), (1, 3185.432373046875)]","[(0, 14181.712890625), (1, 3579.8251953125)]","[(0, 35129.78125), (1, 50837.890625)]","[(0, 2910.40234375), (1, 3426.490234375)]","[(0, 4082.269287109375), (1, 1600.65625)]","[(0, 1739.8580322265625), (1, 2257.867431640625)]","[(0, 1794.1510009765625), (1, 1863.6656494140625)]","[(0, 4939.2021484375), (1, 2732.482421875)]","[(0, 2347.19970703125), (1, 1843.777587890625)]","[(0, 7114.96826171875), (1, 7542.0146484375)]","[(0, 2052.625244140625), (1, 2022.8240966796875)]","[(0, 6921.85888671875), (1, 6377.4814453125)]","[(0, 1675.271240234375), (1, 1623.365478515625)]","[(0, 1253.7603759765625), (1, 1258.258056640625)]","[(0, 3780.179931640625), (1, 3517.02587890625)]","[(0, 4617.80810546875), (1, 5916.40283203125)]"
17,"[(0, 4791.28076171875), (1, 5022.37841796875)]","[(0, 4067.959716796875), (1, 2030.810791015625)]","[(0, 3309.446044921875), (1, 2510.584716796875)]","[(0, 2089.03173828125), (1, 2822.438232421875)]","[(0, 5448.029296875), (1, 4154.7294921875)]","[(0, 2124.76611328125), (1, 4590.9658203125)]","[(0, 2023.439453125), (1, 2392.1943359375)]","[(0, 9397.5634765625), (1, 11358.859375)]","[(0, 9394.822265625), (1, 2580.46240234375)]","[(0, 71109.421875), (1, 34697.53515625)]","[(0, 1961.9967041015625), (1, 2228.1240234375)]","[(0, 6823.23388671875), (1, 2236.31884765625)]","[(0, 1431.4595947265625), (1, 1800.9033203125)]","[(0, 1665.99462890625), (1, 1867.7998046875)]","[(0, 4211.18359375), (1, 2596.720947265625)]","[(0, 1881.5311279296875), (1, 1888.1676025390625)]","[(0, 4428.21533203125), (1, 4867.87939453125)]","[(0, 1663.2625732421875), (1, 2199.43701171875)]","[(0, 2299.998046875), (1, 2056.7197265625)]","[(0, 3106.74658203125), (1, 4551.27392578125)]","[(0, 1672.3388671875), (1, 1622.412109375)]","[(0, 4302.751953125), (1, 4067.664794921875)]","[(0, 2146.631591796875), (1, 2610.07470703125)]"
18,"[(0, 2359.52783203125), (1, 2377.098388671875)]","[(0, 3423.10986328125), (1, 2052.8671875)]","[(0, 3203.77294921875), (1, 2444.822265625)]","[(0, 2087.916259765625), (1, 2816.347900390625)]","[(0, 3999.87646484375), (1, 2755.281005859375)]","[(0, 568.8590698242188), (1, 950.7980346679688)]","[(0, 784.496337890625), (1, 688.911865234375)]","[(0, 9587.1923828125), (1, 3255.677734375)]","[(0, 9046.6552734375), (1, 2814.81201171875)]","[(0, 67210.796875), (1, 63968.30859375)]","[(0, 3639.477783203125), (1, 3718.45166015625)]","[(0, 12457.9921875), (1, 2447.414306640625)]","[(0, 11149.2236328125), (1, 13465.7548828125)]","[(0, 1756.4964599609375), (1, 2000.9150390625)]","[(0, 3332.5185546875), (1, 2365.657470703125)]","[(0, 5162.7216796875), (1, 3942.21923828125)]","[(0, 4974.35791015625), (1, 4800.14892578125)]","[(0, 4166.38330078125), (1, 4191.8583984375)]","[(0, 1879.1917724609375), (1, 2072.099609375)]","[(0, 2019.8658447265625), (1, 2450.96337890625)]","[(0, 3783.51611328125), (1, 3857.87451171875)]","[(0, 2499.478271484375), (1, 2938.77294921875)]","[(0, 2016.397705078125), (1, 3099.673583984375)]"
19,"[(0, 2595.32470703125), (1, 2198.3603515625)]","[(0, 3006.34716796875), (1, 1679.931640625)]","[(0, 3813.546875), (1, 2952.2353515625)]","[(0, 2860.22021484375), (1, 4011.451416015625)]","[(0, 3401.501953125), (1, 2735.721923828125)]","[(0, 901.8400268554688), (1, 1696.2825927734375)]","[(0, 708.9537963867188), (1, 825.6967163085938)]","[(0, 7398.96044921875), (1, 1889.37353515625)]","[(0, 3730.706298828125), (1, 2042.980712890625)]","[(0, 4361.6875), (1, 4197.03466796875)]","[(0, 2440.562744140625), (1, 2412.509033203125)]","[(0, 6919.69384765625), (1, 1968.537841796875)]","[(0, 6968.72021484375), (1, 8351.5849609375)]","[(0, 3231.435791015625), (1, 3214.09228515625)]","[(0, 4314.66455078125), (1, 3046.4677734375)]","[(0, 2343.2197265625), (1, 2929.746826171875)]","[(0, 2967.383056640625), (1, 2810.536376953125)]","[(0, 2606.86328125), (1, 2263.010009765625)]","[(0, 1504.5797119140625), (1, 1347.0191650390625)]","[(0, 2809.03173828125), (1, 3557.445068359375)]","[(0, 4227.23828125), (1, 4318.892578125)]","[(0, 1557.7926025390625), (1, 1944.5684814453125)]","[(0, 5376.57373046875), (1, 8070.8388671875)]"
20,"[(0, 1881.939453125), (1, 1596.0606689453125)]","[(0, 2878.609619140625), (1, 4917.173828125)]","[(0, 2431.92919921875), (1, 3079.933837890625)]","[(0, 1965.4453125), (1, 2746.0693359375)]","[(0, 986.09912109375), (1, 1289.3486328125)]","[(0, 778.0447998046875), (1, 1437.663330078125)]","[(0, 7382.044921875), (1, 6455.556640625)]","[(0, 19284.810546875), (1, 14754.708984375)]","[(0, 7881.72021484375), (1, 1984.172119140625)]","[(0, 32942.94921875), (1, 65601.40625)]","[(0, 4592.55517578125), (1, 5221.0927734375)]","[(0, 5221.16748046875), (1, 2354.059326171875)]","[(0, 5246.96875), (1, 5511.71337890625)]","[(0, 2830.03369140625), (1, 3236.037109375)]","[(0, 4829.66552734375), (1, 5372.45751953125)]","[(0, 6360.34765625), (1, 5343.93896484375)]","[(0, 9323.5419921875), (1, 6986.607421875)]","[(0, 2080.75830078125), (1, 2064.07373046875)]","[(0, 2335.94921875), (1, 2446.444580078125)]","[(0, 836.453369140625), (1, 903.9794311523438)]","[(0, 4288.72509765625), (1, 4255.04931640625)]","[(0, 1747.869873046875), (1, 2111.140380859375)]","[(0, 2012.2474365234375), (1, 1891.702880859375)]"
