,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 67205.859375), (1, 64392.2265625)]","[(0, 65469.8515625), (1, 74043.640625)]","[(0, 164841.109375), (1, 235725.28125)]","[(0, 203537.8125), (1, 148519.703125)]","[(0, 69531.5703125), (1, 74792.3828125)]","[(0, 100399.59375), (1, 114248.0)]","[(0, 54737.01953125), (1, 50827.17578125)]","[(0, 137022.5625), (1, 77063.4296875)]","[(0, 90113.640625), (1, 105291.2421875)]","[(0, 39178.9296875), (1, 40956.625)]","[(0, 54443.859375), (1, 59991.65625)]","[(0, 86402.6484375), (1, 78583.6015625)]","[(0, 28654.70703125), (1, 28083.005859375)]","[(0, 27407.30859375), (1, 20955.494140625)]","[(0, 106338.71875), (1, 77503.8125)]","[(0, 85789.2265625), (1, 92616.0078125)]","[(0, 69874.375), (1, 55105.5390625)]","[(0, 97003.1015625), (1, 94765.7890625)]","[(0, 90490.9296875), (1, 76846.9296875)]","[(0, 51153.125), (1, 63446.23828125)]","[(0, 69150.3359375), (1, 46203.7890625)]","[(0, 105761.828125), (1, 112670.09375)]","[(0, 115623.9296875), (1, 74408.4765625)]"
11,"[(0, 63434.62109375), (1, 72129.28125)]","[(0, 88566.5078125), (1, 94379.4921875)]","[(0, 160757.890625), (1, 230445.953125)]","[(0, 169724.546875), (1, 122691.1328125)]","[(0, 71274.5390625), (1, 81162.359375)]","[(0, 75453.78125), (1, 92281.6015625)]","[(0, 69573.6875), (1, 69673.8828125)]","[(0, 71726.6953125), (1, 71861.78125)]","[(0, 106234.0078125), (1, 79853.390625)]","[(0, 59497.8359375), (1, 49412.0234375)]","[(0, 57968.5078125), (1, 65550.5703125)]","[(0, 173741.5), (1, 79169.8828125)]","[(0, 76534.1953125), (1, 76567.265625)]","[(0, 27039.712890625), (1, 18655.54296875)]","[(0, 111712.7109375), (1, 77484.078125)]","[(0, 97431.15625), (1, 96651.5546875)]","[(0, 60057.88671875), (1, 44773.6640625)]","[(0, 121755.2734375), (1, 123690.796875)]","[(0, 64129.80859375), (1, 70146.78125)]","[(0, 56546.1796875), (1, 35499.0625)]","[(0, 80997.1953125), (1, 49844.5625)]","[(0, 108505.578125), (1, 114942.5078125)]","[(0, 110793.1640625), (1, 108191.140625)]"
12,"[(0, 68042.9453125), (1, 80260.0234375)]","[(0, 80557.5546875), (1, 72774.6328125)]","[(0, 223741.96875), (1, 156575.59375)]","[(0, 185520.796875), (1, 127842.03125)]","[(0, 104444.7734375), (1, 97292.7109375)]","[(0, 117409.46875), (1, 136781.9375)]","[(0, 35931.1484375), (1, 37073.2109375)]","[(0, 97583.84375), (1, 123674.171875)]","[(0, 76719.2265625), (1, 66857.078125)]","[(0, 61650.10546875), (1, 53964.61328125)]","[(0, 67977.0546875), (1, 61726.9921875)]","[(0, 140049.140625), (1, 88258.5859375)]","[(0, 16950.94921875), (1, 15971.3173828125)]","[(0, 55471.94140625), (1, 41999.35546875)]","[(0, 50841.28515625), (1, 31598.58203125)]","[(0, 56291.734375), (1, 82716.828125)]","[(0, 74027.8984375), (1, 81712.375)]","[(0, 76635.2734375), (1, 73660.8515625)]","[(0, 63311.08984375), (1, 69990.2109375)]","[(0, 53422.85546875), (1, 54062.58984375)]","[(0, 42789.26171875), (1, 26068.470703125)]","[(0, 78091.125), (1, 78642.15625)]","[(0, 101051.9296875), (1, 97346.078125)]"
13,"[(0, 110579.515625), (1, 105079.8828125)]","[(0, 110757.671875), (1, 104408.21875)]","[(0, 223167.03125), (1, 154980.5)]","[(0, 216996.359375), (1, 149534.328125)]","[(0, 102535.453125), (1, 110343.4375)]","[(0, 125631.3359375), (1, 137467.96875)]","[(0, 51686.4609375), (1, 49191.5546875)]","[(0, 137005.1875), (1, 138282.546875)]","[(0, 99689.078125), (1, 34786.89453125)]","[(0, 65221.4453125), (1, 56912.28515625)]","[(0, 63881.98046875), (1, 60539.60546875)]","[(0, 143987.859375), (1, 97211.46875)]","[(0, 19307.703125), (1, 18293.01953125)]","[(0, 42353.07421875), (1, 32097.5625)]","[(0, 48963.66796875), (1, 30478.0)]","[(0, 77972.203125), (1, 58099.8984375)]","[(0, 64977.0234375), (1, 70522.140625)]","[(0, 104768.796875), (1, 118238.6171875)]","[(0, 67679.8203125), (1, 73623.5625)]","[(0, 28744.6171875), (1, 27702.279296875)]","[(0, 63392.41015625), (1, 34489.921875)]","[(0, 86317.578125), (1, 91736.078125)]","[(0, 129538.984375), (1, 126283.484375)]"
14,"[(0, 92407.0078125), (1, 88376.671875)]","[(0, 102306.4921875), (1, 94643.5859375)]","[(0, 220451.609375), (1, 156665.8125)]","[(0, 170966.515625), (1, 120973.4375)]","[(0, 106331.3125), (1, 104235.5078125)]","[(0, 162968.96875), (1, 157484.296875)]","[(0, 29751.373046875), (1, 30249.962890625)]","[(0, 53467.66015625), (1, 46941.734375)]","[(0, 148436.59375), (1, 99240.3125)]","[(0, 25934.271484375), (1, 28533.57421875)]","[(0, 56746.7109375), (1, 63369.6171875)]","[(0, 161694.265625), (1, 74617.4765625)]","[(0, 45747.3125), (1, 49018.1015625)]","[(0, 55850.203125), (1, 40465.453125)]","[(0, 102756.09375), (1, 67539.1328125)]","[(0, 48099.26171875), (1, 36055.26953125)]","[(0, 84806.09375), (1, 80126.5703125)]","[(0, 95361.9609375), (1, 105701.328125)]","[(0, 62408.46484375), (1, 68752.8359375)]","[(0, 42904.859375), (1, 44332.1640625)]","[(0, 63455.91796875), (1, 41346.0078125)]","[(0, 65221.32421875), (1, 74489.9140625)]","[(0, 124703.71875), (1, 119542.84375)]"
15,"[(0, 65356.25390625), (1, 72898.4140625)]","[(0, 143979.078125), (1, 137250.125)]","[(0, 218021.890625), (1, 155494.375)]","[(0, 180876.515625), (1, 118062.2734375)]","[(0, 151821.828125), (1, 150611.3125)]","[(0, 244348.359375), (1, 242774.671875)]","[(0, 81799.234375), (1, 77543.0)]","[(0, 109013.2890625), (1, 116483.453125)]","[(0, 49869.62109375), (1, 51380.2265625)]","[(0, 69490.671875), (1, 87106.3984375)]","[(0, 55511.58203125), (1, 63248.9296875)]","[(0, 135286.78125), (1, 94377.4296875)]","[(0, 56735.078125), (1, 58961.84765625)]","[(0, 40435.36328125), (1, 33756.92578125)]","[(0, 103271.1796875), (1, 67078.0546875)]","[(0, 49766.37890625), (1, 62991.6484375)]","[(0, 81864.6328125), (1, 73636.625)]","[(0, 109149.046875), (1, 120982.0859375)]","[(0, 59947.5625), (1, 60896.421875)]","[(0, 62425.8515625), (1, 35292.7421875)]","[(0, 88389.9921875), (1, 55320.90234375)]","[(0, 52781.12890625), (1, 58696.3671875)]","[(0, 112437.7109375), (1, 90525.625)]"
16,"[(0, 70218.0), (1, 70128.5234375)]","[(0, 109599.125), (1, 73240.28125)]","[(0, 166270.4375), (1, 232856.84375)]","[(0, 187780.1875), (1, 127383.9453125)]","[(0, 118377.171875), (1, 124381.140625)]","[(0, 155538.859375), (1, 156494.671875)]","[(0, 19669.259765625), (1, 19551.232421875)]","[(0, 168892.53125), (1, 86842.9609375)]","[(0, 87242.5703125), (1, 36372.796875)]","[(0, 50937.375), (1, 49217.7421875)]","[(0, 105280.7109375), (1, 98559.53125)]","[(0, 123811.765625), (1, 82563.375)]","[(0, 38621.90625), (1, 45035.1484375)]","[(0, 63661.3984375), (1, 41012.2421875)]","[(0, 69418.6015625), (1, 38516.1953125)]","[(0, 32497.69921875), (1, 33408.15625)]","[(0, 64660.16015625), (1, 68978.1015625)]","[(0, 77567.8515625), (1, 91966.109375)]","[(0, 98976.890625), (1, 87973.546875)]","[(0, 123401.1953125), (1, 44059.84375)]","[(0, 72036.546875), (1, 34988.28125)]","[(0, 82006.0625), (1, 84577.109375)]","[(0, 90645.3671875), (1, 55938.91015625)]"
17,"[(0, 76389.453125), (1, 68588.9765625)]","[(0, 151418.53125), (1, 93960.8125)]","[(0, 142982.25), (1, 213818.828125)]","[(0, 190526.953125), (1, 139355.546875)]","[(0, 106539.8046875), (1, 109691.671875)]","[(0, 57224.078125), (1, 57605.390625)]","[(0, 17641.064453125), (1, 17858.580078125)]","[(0, 97837.5859375), (1, 130781.390625)]","[(0, 68953.6328125), (1, 41531.98828125)]","[(0, 53525.00390625), (1, 58715.17578125)]","[(0, 75306.1953125), (1, 74282.4921875)]","[(0, 131975.171875), (1, 47541.01953125)]","[(0, 58312.50390625), (1, 68581.5234375)]","[(0, 47235.2890625), (1, 32999.7109375)]","[(0, 62919.00390625), (1, 33280.92578125)]","[(0, 37867.01953125), (1, 36966.80078125)]","[(0, 54142.7734375), (1, 57024.3125)]","[(0, 80426.140625), (1, 114093.171875)]","[(0, 43344.25390625), (1, 43601.21875)]","[(0, 45793.36328125), (1, 24069.16796875)]","[(0, 78945.3515625), (1, 38592.4140625)]","[(0, 77727.6484375), (1, 83202.7578125)]","[(0, 80537.8125), (1, 67894.125)]"
18,"[(0, 63250.91796875), (1, 54240.08984375)]","[(0, 94193.0078125), (1, 55683.21484375)]","[(0, 150726.84375), (1, 212232.59375)]","[(0, 158953.359375), (1, 115237.4375)]","[(0, 71634.9609375), (1, 70269.3125)]","[(0, 48094.078125), (1, 43173.0078125)]","[(0, 65729.6640625), (1, 61074.73828125)]","[(0, 60781.3046875), (1, 74773.9765625)]","[(0, 157674.40625), (1, 109541.234375)]","[(0, 79286.390625), (1, 66342.7421875)]","[(0, 94568.15625), (1, 77393.09375)]","[(0, 93409.203125), (1, 83707.2734375)]","[(0, 27126.625), (1, 27513.974609375)]","[(0, 105850.328125), (1, 77105.9296875)]","[(0, 83229.1015625), (1, 57236.359375)]","[(0, 81475.8984375), (1, 71031.484375)]","[(0, 75036.4296875), (1, 63752.8359375)]","[(0, 110700.9609375), (1, 112338.453125)]","[(0, 112195.203125), (1, 108324.015625)]","[(0, 120752.234375), (1, 105596.75)]","[(0, 43296.5390625), (1, 21766.3203125)]","[(0, 79563.46875), (1, 77261.2421875)]","[(0, 144655.546875), (1, 87364.6328125)]"
19,"[(0, 70462.578125), (1, 71704.265625)]","[(0, 125983.359375), (1, 69403.375)]","[(0, 127382.125), (1, 189218.125)]","[(0, 176238.703125), (1, 122147.4375)]","[(0, 79728.0625), (1, 79881.421875)]","[(0, 59962.546875), (1, 55891.875)]","[(0, 42430.00390625), (1, 44688.6015625)]","[(0, 111491.125), (1, 105019.8828125)]","[(0, 119100.3046875), (1, 114710.1328125)]","[(0, 38850.05859375), (1, 57485.1484375)]","[(0, 72150.5390625), (1, 53875.44921875)]","[(0, 77942.390625), (1, 57431.50390625)]","[(0, 27972.826171875), (1, 28207.228515625)]","[(0, 97804.1875), (1, 68293.828125)]","[(0, 79315.5078125), (1, 54957.80078125)]","[(0, 87731.15625), (1, 97639.984375)]","[(0, 67559.5546875), (1, 56433.4765625)]","[(0, 128946.984375), (1, 139229.34375)]","[(0, 85734.75), (1, 98789.046875)]","[(0, 47508.33984375), (1, 61444.7265625)]","[(0, 42905.76171875), (1, 25777.7890625)]","[(0, 84042.265625), (1, 84624.0703125)]","[(0, 94548.859375), (1, 58830.47265625)]"
20,"[(0, 71446.71875), (1, 72480.8828125)]","[(0, 63659.8203125), (1, 94590.1640625)]","[(0, 212885.734375), (1, 152091.5)]","[(0, 211600.234375), (1, 147434.78125)]","[(0, 111213.859375), (1, 114431.953125)]","[(0, 57332.56640625), (1, 57349.90234375)]","[(0, 68391.265625), (1, 75777.5703125)]","[(0, 80521.296875), (1, 59737.6015625)]","[(0, 124632.7421875), (1, 77030.9609375)]","[(0, 65729.0390625), (1, 44956.75)]","[(0, 17502.52734375), (1, 16944.03125)]","[(0, 129036.1640625), (1, 94182.1328125)]","[(0, 34258.3203125), (1, 31516.390625)]","[(0, 65978.4921875), (1, 41268.12890625)]","[(0, 121710.4609375), (1, 84274.296875)]","[(0, 32523.6171875), (1, 30144.359375)]","[(0, 84008.8515625), (1, 80179.84375)]","[(0, 86147.5859375), (1, 91548.703125)]","[(0, 59925.38671875), (1, 59021.42578125)]","[(0, 51293.42578125), (1, 41590.2890625)]","[(0, 84534.9375), (1, 48373.84375)]","[(0, 109095.7578125), (1, 99877.5)]","[(0, 154121.5), (1, 150066.625)]"
21,"[(0, 60166.69921875), (1, 56311.12109375)]","[(0, 85611.0546875), (1, 133294.828125)]","[(0, 202609.375), (1, 137124.40625)]","[(0, 131442.46875), (1, 189632.90625)]","[(0, 163306.578125), (1, 166479.71875)]","[(0, 130930.6484375), (1, 133617.71875)]","[(0, 54558.36328125), (1, 52325.60546875)]","[(0, 86811.8203125), (1, 96829.796875)]","[(0, 93040.5), (1, 37973.37890625)]","[(0, 46204.05078125), (1, 56879.9453125)]","[(0, 39019.15234375), (1, 37115.19921875)]","[(0, 106576.2890625), (1, 67029.703125)]","[(0, 64656.2109375), (1, 60868.14453125)]","[(0, 57950.6015625), (1, 34398.86328125)]","[(0, 130586.46875), (1, 76585.7421875)]","[(0, 39365.48046875), (1, 41036.3828125)]","[(0, 81772.3203125), (1, 76455.7734375)]","[(0, 75643.125), (1, 125157.421875)]","[(0, 51071.578125), (1, 56849.46875)]","[(0, 58313.171875), (1, 42772.2109375)]","[(0, 135211.96875), (1, 77356.4921875)]","[(0, 103281.03125), (1, 97540.203125)]","[(0, 65726.59375), (1, 58009.15625)]"
22,"[(0, 53004.03515625), (1, 47459.4296875)]","[(0, 86824.65625), (1, 116691.0390625)]","[(0, 194141.015625), (1, 141543.328125)]","[(0, 126771.3359375), (1, 197562.359375)]","[(0, 140798.546875), (1, 135165.3125)]","[(0, 183783.78125), (1, 192770.625)]","[(0, 45355.17578125), (1, 45694.68359375)]","[(0, 93916.3828125), (1, 113175.921875)]","[(0, 76419.328125), (1, 36665.7265625)]","[(0, 74035.734375), (1, 73398.7265625)]","[(0, 12817.302734375), (1, 15440.978515625)]","[(0, 94469.453125), (1, 67382.46875)]","[(0, 35309.30859375), (1, 29903.728515625)]","[(0, 67437.828125), (1, 41531.390625)]","[(0, 96737.6875), (1, 48902.8125)]","[(0, 29478.517578125), (1, 34392.69921875)]","[(0, 93941.015625), (1, 85366.546875)]","[(0, 76614.234375), (1, 108125.03125)]","[(0, 96544.4140625), (1, 60033.60546875)]","[(0, 26932.857421875), (1, 27389.748046875)]","[(0, 86715.1796875), (1, 43022.37109375)]","[(0, 81084.6875), (1, 89531.65625)]","[(0, 73525.3984375), (1, 51053.171875)]"
23,"[(0, 74167.109375), (1, 76733.0546875)]","[(0, 117183.7265625), (1, 167066.765625)]","[(0, 181081.5625), (1, 125073.6640625)]","[(0, 138496.734375), (1, 207670.046875)]","[(0, 117260.078125), (1, 115334.953125)]","[(0, 109275.59375), (1, 116527.5625)]","[(0, 70077.3125), (1, 71341.8671875)]","[(0, 60071.91796875), (1, 66074.7109375)]","[(0, 90936.890625), (1, 70868.140625)]","[(0, 79713.7734375), (1, 84640.046875)]","[(0, 32389.345703125), (1, 41992.51171875)]","[(0, 101325.21875), (1, 67099.6796875)]","[(0, 33116.26171875), (1, 28630.587890625)]","[(0, 49617.43359375), (1, 32408.470703125)]","[(0, 92980.0078125), (1, 46155.9140625)]","[(0, 30830.4453125), (1, 29721.765625)]","[(0, 89106.515625), (1, 78248.4921875)]","[(0, 93201.515625), (1, 166644.609375)]","[(0, 102357.53125), (1, 94428.8359375)]","[(0, 34074.87109375), (1, 25432.05078125)]","[(0, 73099.1171875), (1, 42478.46484375)]","[(0, 68903.4765625), (1, 76444.109375)]","[(0, 125869.8671875), (1, 80788.515625)]"
